"title" "year" "length" "budget" "rating" "votes" "r1" "r2" "r3" "r4" "r5" "r6" "r7" "r8" "r9" "r10" "mpaa" "Action" "Animation" "Comedy" "Drama" "Documentary" "Romance" "Short"
"Yes & No" 2000 4 NA 7.8 22 0 0 4.5 0 4.5 0 24.5 14.5 34.5 14.5 "" 0 1 1 0 0 0 1
"Town Like Alice, A" 1956 107 NA 6.9 120 4.5 4.5 0 4.5 4.5 14.5 14.5 34.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Koli" 2003 90 NA 7.1 5 0 0 0 0 0 44.5 0 44.5 0 24.5 "" 0 0 0 1 0 0 0
"Confessions of a Hitman" 1994 93 NA 3.6 19 14.5 14.5 14.5 4.5 14.5 4.5 14.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Rough and the Smooth, The" 1959 96 NA 5.2 8 0 0 0 14.5 14.5 0 45.5 0 0 24.5 "" 0 0 0 1 0 0 0
"Ailes de la colombe, Les" 1981 95 NA 6.4 17 0 4.5 0 14.5 4.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Outlaws of the Desert" 1941 66 NA 6 17 4.5 14.5 4.5 4.5 4.5 14.5 0 14.5 14.5 24.5 "" 1 0 0 0 0 0 0
"Lost Hours, The" 1952 67 NA 6.2 5 0 0 0 0 0 84.5 24.5 0 0 0 "" 0 0 0 0 0 0 0
"Slick Hare" 1947 7 NA 7.9 81 0 0 0 4.5 4.5 14.5 14.5 24.5 24.5 14.5 "" 0 1 1 0 0 0 1
"Gacy" 2003 88 NA 4.8 409 14.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Full Frontal" 2002 101 2000000 5 3056 14.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 "R" 0 0 1 1 0 1 0
"Dangerous Years" 1947 62 NA 5.4 13 0 0 4.5 4.5 14.5 4.5 0 4.5 0 45.5 "" 0 0 0 1 0 0 0
"Two Girls and a Guy" 1997 84 1000000 5.6 2014 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 "NC-17" 0 0 1 1 0 0 0
"Give Us Wings" 1940 62 NA 5.5 7 0 0 0 24.5 24.5 24.5 0 14.5 0 0 "" 0 0 1 1 0 0 0
"Rafferty and the Gold Dust Twins" 1975 91 NA 5.1 69 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"After Midnight" 1927 70 NA 8.7 12 0 0 0 0 0 0 4.5 14.5 45.5 24.5 "" 0 0 0 1 0 0 0
"Dove, The" 1974 105 NA 5.8 91 4.5 4.5 0 4.5 14.5 24.5 14.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Lonesome Lenny" 1946 8 NA 8 33 0 0 0 4.5 0 4.5 24.5 14.5 14.5 34.5 "" 0 1 1 0 0 0 1
"Occhio, malocchio, prezzemolo e finocchio" 1983 100 NA 5.9 34 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Birdy in the Cage" 2003 9 2000 9 5 0 0 0 0 24.5 0 0 0 0 84.5 "" 0 0 1 0 0 0 1
"House of Fear, The" 1939 67 NA 5.5 18 0 0 0 4.5 24.5 34.5 14.5 4.5 0 14.5 "" 0 0 0 1 0 0 0
"K" 2002 85 NA 4.1 13 4.5 0 4.5 14.5 0 14.5 0 0 24.5 34.5 "" 0 0 0 1 0 0 0
"Total Kheops" 2002 90 NA 5.2 34 4.5 0 4.5 4.5 24.5 24.5 14.5 4.5 0 14.5 "" 0 0 0 0 0 0 0
"Walter & Carlo i Amerika" 1989 80 NA 2.3 65 34.5 14.5 4.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Life in Bed" 2003 75 750000 8.3 6 14.5 0 0 0 0 0 0 0 14.5 64.5 "" 0 0 1 0 0 0 0
"Double Bang" 2001 104 NA 5.2 135 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 4.5 4.5 "R" 1 0 0 0 0 0 0
"Sky Is Falling, The" 2000 105 NA 6 142 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 24.5 "PG-13" 0 0 1 1 0 0 0
"Adventures of Frontier Fremont" 1976 106 NA 5.4 13 0 0 0 24.5 24.5 14.5 14.5 24.5 0 0 "" 0 0 0 0 0 0 0
"Drunkard's Reformation, A" 1909 13 NA 5.3 12 14.5 0 4.5 4.5 14.5 14.5 4.5 0 0 24.5 "" 0 0 0 1 0 0 1
"Engel mit dem Saitenspiel, Der" 1944 101 NA 6 10 0 0 0 14.5 14.5 24.5 14.5 14.5 24.5 24.5 "" 0 0 0 0 0 1 0
"Avenging Waters" 1936 56 NA 4.9 10 0 14.5 14.5 34.5 0 34.5 24.5 0 0 0 "" 0 0 0 0 0 0 0
"Grand Prix" 1966 179 9000000 6.4 971 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Showdown at Boot Hill" 1958 71 NA 5.3 42 4.5 0 4.5 14.5 24.5 24.5 14.5 14.5 0 0 "" 0 0 0 0 0 0 0
"Married to the Mob" 1988 99 NA 6 3578 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Swan Princess II, The" 1997 71 NA 5 73 4.5 4.5 14.5 4.5 24.5 14.5 14.5 4.5 4.5 4.5 "" 0 1 0 0 0 0 0
"Jaal" 1952 165 NA 6.5 7 0 0 0 0 0 24.5 44.5 0 14.5 14.5 "" 0 0 0 0 0 0 0
"Max and Mona" 2004 98 NA 4.8 48 14.5 14.5 24.5 14.5 4.5 4.5 4.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Old Maid, The" 1939 95 NA 7.6 330 0 4.5 0 4.5 4.5 4.5 14.5 24.5 14.5 34.5 "" 0 0 0 1 0 0 0
"Howling II: Stirba - Werewolf Bitch" 1985 91 NA 2.6 575 34.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Peter's Friends" 1992 98 NA 6.6 2352 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "" 0 0 1 1 0 0 0
"Aguas bajan negras, Las" 1948 100 NA 4.5 7 14.5 0 0 0 24.5 14.5 0 0 14.5 24.5 "" 0 0 0 1 0 0 0
"Amsterdam Global Village" 1996 245 NA 6.2 18 4.5 14.5 0 0 14.5 4.5 14.5 14.5 24.5 14.5 "" 0 0 0 0 1 0 0
"Camp: The Movie" 2002 70 NA 5.8 6 0 14.5 0 14.5 0 0 34.5 0 14.5 14.5 "" 0 0 1 0 0 0 0
"Jerusalem" 1996 168 NA 7.1 465 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 "PG-13" 0 0 0 1 0 0 0
"Faces of Death 6" 1996 70 NA 1.5 93 64.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 0 4.5 "" 0 0 0 0 1 0 0
"Arachnophobia" 1990 103 31000000 6.1 8608 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Giant From the Unknown" 1958 77 NA 4.6 43 4.5 4.5 14.5 14.5 14.5 24.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Jument verte, La" 1959 90 NA 6.2 28 0 4.5 4.5 14.5 14.5 14.5 34.5 14.5 0 4.5 "" 0 0 1 0 0 0 0
"Gav khuni" 2003 96 NA 6.8 24 4.5 4.5 4.5 0 4.5 4.5 24.5 34.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Zavtra byla voyna" 1987 89 NA 7.4 39 0 0 0 0 4.5 0 24.5 14.5 24.5 44.5 "" 0 0 0 1 0 0 0
"Little Girls Blue" 1978 75 NA 6.7 35 4.5 4.5 0 0 4.5 4.5 4.5 14.5 24.5 24.5 "" 0 0 0 1 0 0 0
"In het huis van mijn vader" 1998 68 NA 8.5 10 0 0 0 0 0 0 14.5 64.5 14.5 24.5 "" 0 0 0 0 1 0 0
"Legends of the Fall" 1994 133 30000000 6.7 13327 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 1 0
"Fischerin vom Bodensee, Die" 1956 87 NA 5.8 16 0 4.5 4.5 4.5 14.5 0 34.5 14.5 14.5 4.5 "" 0 0 1 0 0 0 0
"Tarzan and the Trappers" 1958 70 NA 4.4 56 14.5 4.5 14.5 24.5 14.5 4.5 4.5 4.5 0 14.5 "" 1 0 0 0 0 0 0
"Chinatown Squad" 1935 75 NA 6.1 5 0 0 0 24.5 0 44.5 24.5 0 24.5 0 "" 0 0 0 1 0 0 0
"Knox und die lustigen Vagabunden" 1935 70 NA 6.2 5 0 0 0 0 44.5 0 64.5 0 0 0 "" 0 0 0 0 0 0 0
"More the Merrier, The" 1943 104 NA 7.9 345 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 "" 0 0 1 0 0 1 0
"Slipstream" 2005 89 NA 3.8 199 24.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Brother Born Again" 2001 76 NA 6.9 7 0 0 24.5 0 0 14.5 14.5 24.5 14.5 0 "" 0 0 0 0 1 0 0
"Little Nemo: Adventures in Slumberland" 1992 85 NA 5.6 245 4.5 4.5 4.5 4.5 14.5 14.5 4.5 14.5 4.5 34.5 "" 0 1 0 1 0 0 0
"Dyo modernoi glentzedes" 1971 91 NA 3.7 5 0 24.5 24.5 0 24.5 44.5 0 0 0 0 "" 0 0 0 0 0 0 0
"Madame DuBarry" 1919 85 NA 6 43 0 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"SharkTank Redemption, The" 2000 25 NA 6.5 119 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 14.5 24.5 "" 0 0 1 0 0 0 1
"Giorgino" 1994 177 NA 6.4 118 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 64.5 "" 0 0 0 0 0 0 0
"Eraserhead" 1977 89 10000 7.1 7207 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 34.5 "" 0 0 0 1 0 0 0
"Gimlet" 1995 95 NA 5.3 43 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Devil's Doorway" 1950 84 NA 7.1 83 4.5 0 4.5 4.5 14.5 14.5 14.5 34.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Up from the Beach" 1965 99 NA 6.5 13 0 0 4.5 0 14.5 4.5 34.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Saci, O" 1951 65 NA 6.1 5 0 0 0 0 24.5 44.5 0 0 24.5 24.5 "" 0 0 0 0 0 0 0
"Time After Time" 1979 112 NA 7.2 2164 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 0 1 0 1 0
"Dealt" 1999 16 NA 6.2 22 14.5 0 0 4.5 0 14.5 4.5 0 4.5 45.5 "" 1 0 1 0 0 0 1
"Reckoning, The" 2003 112 NA 6.3 641 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "R" 0 0 0 1 0 0 0
"Preview Murder Mystery" 1936 60 NA 5.8 6 0 0 14.5 0 45.5 0 14.5 14.5 0 0 "" 0 0 0 0 0 0 0
"Winning Team, The" 1952 98 NA 5 122 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Drums in the Deep South" 1951 87 NA 5.9 39 4.5 0 4.5 4.5 24.5 24.5 14.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Quando una donna non dorme" 2000 107 NA 7.2 7 0 0 24.5 0 0 0 14.5 14.5 0 44.5 "" 0 0 1 1 0 1 0
"Desperate bekjentskaper" 1998 94 NA 7 31 34.5 4.5 4.5 14.5 4.5 0 4.5 4.5 14.5 4.5 "" 0 0 0 1 0 0 0
"Pajama Game, The" 1957 101 NA 7 471 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "" 0 0 0 0 0 1 0
"Masquerade" 1998 120 NA 6.4 5 0 0 0 0 24.5 44.5 24.5 24.5 0 0 "" 0 1 0 0 0 0 0
"Duck Soup" 1927 20 NA 7.5 120 4.5 0 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 1 0 0 0 1
"Anacoreta, El" 1976 108 NA 5.4 10 0 0 14.5 0 24.5 0 24.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Vater, Mutter und neun Kinder" 1958 95 NA 5.8 29 0 4.5 4.5 4.5 4.5 24.5 24.5 14.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Franzmann" 1979 47 NA 1.2 24 74.5 4.5 0 4.5 4.5 0 0 0 0 4.5 "" 0 0 0 0 0 0 0
"Oops!" 2003 109 NA 3.8 13 34.5 4.5 0 24.5 14.5 0 0 14.5 0 4.5 "" 0 0 0 1 0 0 0
"Carry On Henry" 1970 89 NA 5.7 247 4.5 4.5 4.5 4.5 14.5 34.5 24.5 4.5 4.5 4.5 "" 0 0 1 0 0 1 0
"To the Public Danger" 1948 43 NA 6.8 18 0 4.5 4.5 14.5 14.5 14.5 34.5 14.5 4.5 0 "" 0 0 0 1 0 0 1
"Jungle Fever" 1991 132 14000000 6.4 2829 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 1 0
"Winnetou und Shatterhand im Tal der Toten" 1968 89 NA 5.5 118 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"America, Preferred" 1941 7 NA 5.9 5 0 0 0 24.5 44.5 0 24.5 24.5 0 0 "" 0 0 0 0 1 0 1
"Goulash" 2001 14 NA 8.6 5 0 0 24.5 0 0 0 0 0 0 84.5 "" 0 0 0 0 0 0 1
"Atomic Submarine, The" 1959 72 135000 3.9 94 4.5 4.5 14.5 4.5 24.5 14.5 4.5 4.5 4.5 4.5 "" 1 0 0 0 0 0 0
"Punchline" 1988 128 NA 5.6 1779 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Eva Meets Felix" 1999 16 NA 7.5 6 0 0 0 0 0 14.5 45.5 14.5 0 14.5 "" 0 0 1 0 0 0 1
"Highlander, The" 1911 18 NA 3.3 14 45.5 0 4.5 0 4.5 0 0 0 0 24.5 "" 0 0 0 0 0 1 1
"Autograph Hound, The" 1939 8 NA 7.1 51 0 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "" 0 1 1 0 0 0 1
"Anonymous" 1993 71 NA 7.5 7 14.5 0 0 0 14.5 14.5 0 0 0 45.5 "" 0 0 0 0 0 0 0
"Ditya bolshogo goroda" 1914 37 NA 7 18 14.5 0 0 0 14.5 14.5 14.5 24.5 4.5 14.5 "" 0 0 0 1 0 0 1
"Sailor Beware" 1952 108 NA 5.6 164 4.5 4.5 4.5 4.5 4.5 24.5 34.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Chapeau claque" 1974 95 NA 6.8 8 0 0 0 0 14.5 24.5 0 34.5 0 24.5 "" 0 0 0 0 0 0 0
"Groucho Marx's Home Movies" 1933 22 NA 6.8 14 0 0 0 4.5 4.5 14.5 14.5 24.5 4.5 24.5 "" 0 0 1 0 1 0 1
"Wind" 1992 126 NA 5.7 590 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 14.5 "" 1 0 0 0 0 0 0
"Za sada bez dobrog naslova" 1988 89 NA 4.7 14 4.5 0 4.5 0 24.5 24.5 14.5 14.5 14.5 0 "" 0 0 0 1 0 0 0
"Feliz navidad, Una" 2001 15 NA 7 8 14.5 0 0 14.5 0 0 45.5 14.5 14.5 0 "" 0 0 1 1 0 0 1
"Looosers!" 1995 86 NA 7.8 25 4.5 0 0 14.5 4.5 4.5 4.5 4.5 4.5 44.5 "" 0 0 0 0 0 0 0
"Papirosnitsa ot Mosselproma" 1924 78 NA 6.9 18 0 0 0 0 4.5 24.5 24.5 14.5 14.5 14.5 "" 0 0 1 0 0 1 0
"Baker's Hawk" 1976 105 NA 5 40 4.5 14.5 14.5 14.5 14.5 24.5 14.5 14.5 0 4.5 "" 0 0 0 0 0 0 0
"Seljacka buna 1573" 1975 161 NA 4.6 7 0 0 14.5 14.5 0 24.5 14.5 14.5 0 14.5 "" 0 0 0 1 0 0 0
"Ringers: Lord of the Fans" 2005 97 NA 7.1 45 4.5 4.5 0 0 0 0 4.5 4.5 24.5 45.5 "" 0 0 1 0 1 0 0
"Lampa" 1959 8 NA 6.9 123 4.5 4.5 4.5 4.5 4.5 14.5 34.5 24.5 4.5 4.5 "" 0 0 0 0 0 0 1
"Union in Wait, A" 2001 45 15000 6.7 13 4.5 4.5 0 4.5 14.5 4.5 24.5 14.5 0 14.5 "" 0 0 0 0 1 0 1
"White Raven, The" 1998 113 NA 4.8 113 4.5 4.5 4.5 24.5 14.5 14.5 14.5 4.5 4.5 4.5 "R" 1 0 0 0 0 0 0
"Giv'at Halfon Eina Ona" 1975 92 NA 8.3 164 4.5 0 0 0 4.5 4.5 4.5 4.5 14.5 64.5 "" 0 0 1 0 0 0 0
"Death Machine" 1995 120 NA 5.2 453 4.5 4.5 4.5 14.5 4.5 14.5 14.5 14.5 4.5 14.5 "R" 1 0 0 0 0 0 0
"Sous le ciel de Paris" 1951 114 NA 8.2 26 4.5 0 0 0 0 4.5 14.5 24.5 34.5 14.5 "" 0 0 0 1 0 0 0
"Houdini" 1953 106 NA 6.7 384 4.5 4.5 4.5 4.5 4.5 24.5 34.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Tarts and Flowers" 1950 7 NA 6 12 0 0 0 4.5 4.5 14.5 4.5 24.5 4.5 24.5 "" 0 1 0 0 0 0 1
"Geschichte vom Onkel Willy aus Golzow, Die" 1996 140 NA 8.8 6 0 0 0 0 14.5 0 0 14.5 0 64.5 "" 0 0 0 0 1 0 0
"Hire: The Follow, The" 2001 11 NA 7.5 725 4.5 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 14.5 "" 1 0 0 0 0 1 1
"Apur Sansar" 1959 117 NA 8 652 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 44.5 "" 0 0 0 1 0 0 0
"Stormy Crossing" 1957 79 NA 5.6 11 0 4.5 0 0 34.5 34.5 4.5 0 0 4.5 "" 0 0 0 0 0 0 0
"Triumphs of a Man Called Horse" 1982 86 NA 4.6 103 4.5 4.5 4.5 14.5 4.5 14.5 4.5 4.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Boomerang" 1995 90 NA 6.1 24 4.5 4.5 4.5 4.5 4.5 4.5 34.5 14.5 4.5 14.5 "" 0 0 0 0 1 0 0
"Family Jewels, The" 1965 99 NA 5.7 251 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Deathtrap" 1982 116 NA 6.9 1813 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "" 0 0 1 0 0 0 0
"Pretty Peaches" 1978 82 NA 5.8 63 4.5 0 0 4.5 4.5 14.5 4.5 14.5 24.5 34.5 "" 0 0 1 0 0 0 0
"Smash Palace" 1981 100 NA 7 135 4.5 0 0 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Two Lost Worlds" 1951 61 NA 3.8 18 0 24.5 4.5 24.5 4.5 14.5 0 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Pushover" 1954 88 NA 6.7 101 0 4.5 0 4.5 4.5 14.5 34.5 24.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Sluchay v kvadrate 36-80" 1982 93 NA 5.8 10 0 14.5 0 14.5 24.5 24.5 14.5 14.5 14.5 14.5 "" 1 0 0 1 0 0 0
"True Love and Chaos" 1997 97 NA 5 99 14.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Pandemonium" 1982 82 NA 4.8 205 4.5 4.5 4.5 14.5 14.5 4.5 4.5 14.5 4.5 24.5 "" 0 0 1 0 0 0 0
"Men with Wings" 1938 105 NA 5.8 18 0 0 0 14.5 14.5 4.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Two Weeks to Live" 1943 76 NA 6.5 22 0 0 4.5 4.5 4.5 14.5 34.5 14.5 4.5 0 "" 0 0 1 0 0 0 0
"Ms. 45" 1981 81 62000 6.3 500 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Drifting" 2004 21 3000 9.9 41 0 4.5 4.5 0 0 4.5 4.5 0 0 94.5 "" 0 0 0 1 0 0 1
"Falcon in Hollywood, The" 1944 66 NA 5.9 54 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"In Smog and Thunder" 2003 46 NA 7.1 8 0 0 0 0 24.5 0 34.5 24.5 0 14.5 "" 0 0 0 0 0 0 0
"Playbirds, The" 1978 89 NA 3.1 19 24.5 14.5 14.5 0 0 14.5 14.5 4.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Girl in a Swing, The" 1988 119 NA 4.5 166 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 4.5 "" 0 0 0 1 0 1 0
"Bozic u Becu" 1997 97 NA 2.1 19 44.5 14.5 4.5 4.5 14.5 14.5 0 0 0 0 "" 0 0 0 1 0 0 0
"Alice the Toreador" 1925 11 NA 4.7 5 0 24.5 0 44.5 0 24.5 0 0 24.5 0 "" 0 1 0 0 0 0 1
"Tercero B" 2002 19 NA 7.5 17 4.5 0 0 0 0 14.5 24.5 14.5 4.5 34.5 "" 0 0 0 0 0 0 1
"Insegnante balla... con tutta la classe, L'" 1978 83 NA 3 18 14.5 14.5 14.5 4.5 0 14.5 4.5 24.5 0 4.5 "" 0 0 1 0 0 0 0
"Myeongja aggiggo sonya" 1992 150 NA 1.9 7 74.5 24.5 0 0 0 0 0 0 0 0 "" 0 0 0 0 0 0 0
"Second Chances" 1998 107 NA 4.5 40 4.5 0 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Babies Quarrel" 1896 1 NA 6.2 70 4.5 4.5 0 4.5 14.5 24.5 24.5 4.5 14.5 4.5 "" 0 0 0 0 1 0 1
"Are You Popular?" 1947 10 11000 4.3 18 4.5 14.5 24.5 14.5 24.5 14.5 0 0 4.5 0 "" 0 0 0 1 0 0 1
"Hatred of a Minute" 2002 83 300000 5.2 96 14.5 34.5 4.5 4.5 4.5 4.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 1 0
"Last Time I Saw Paris, The" 1954 116 NA 5.9 408 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 1 0
"Eve and the Handyman" 1961 65 NA 2.6 47 24.5 14.5 4.5 14.5 14.5 4.5 4.5 0 4.5 4.5 "" 0 0 1 0 0 0 0
"Mr. B Natural" 1957 29 NA 3.3 106 45.5 14.5 4.5 4.5 4.5 0 4.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 1
"Lac aux dames" 1934 106 NA 6.5 8 0 0 0 14.5 0 14.5 64.5 0 0 14.5 "" 0 0 0 0 0 0 0
"Oriental Blue" 1975 87 NA 6.4 5 0 0 0 0 0 44.5 24.5 24.5 0 24.5 "" 0 0 0 0 0 0 0
"Karaul" 1989 96 NA 7 5 0 0 0 0 24.5 0 64.5 0 24.5 0 "" 0 0 0 1 0 0 0
"Bohater roku" 1987 115 NA 5.5 10 24.5 0 0 0 24.5 0 45.5 0 14.5 0 "" 0 0 0 0 0 0 0
"Blind Terror" 1971 89 NA 6.2 230 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Variety Time" 1948 59 NA 6.8 5 0 0 0 0 0 44.5 24.5 24.5 24.5 0 "" 0 0 1 0 0 0 0
"Neoege narul bonaenda" 1994 107 NA 4.6 42 4.5 4.5 0 4.5 14.5 14.5 4.5 14.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Shadow Builder" 1998 120 NA 4.5 347 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 4.5 "R" 0 0 0 0 0 0 0
"Red Hot Mama" 1934 7 NA 7.6 12 0 0 0 0 0 24.5 14.5 34.5 4.5 14.5 "" 0 1 0 0 0 0 1
"Valse brillante de Chopin" 1936 6 NA 7 7 0 14.5 0 0 0 44.5 14.5 0 24.5 0 "" 0 0 0 0 0 0 1
"Nostradamus Says So!" 1955 11 NA 5 7 0 0 0 14.5 44.5 14.5 0 14.5 0 14.5 "" 0 0 0 0 0 0 1
"Bay Boy, The" 1984 107 NA 6 163 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Reprise" 1996 192 NA 8.6 14 0 0 0 0 0 0 4.5 24.5 14.5 45.5 "" 0 0 0 0 1 0 0
"Flame of the Islands" 1956 90 NA 5.3 8 0 0 24.5 0 14.5 34.5 24.5 0 0 0 "" 0 0 0 1 0 0 0
"Goddess of 1967, The" 2000 119 NA 7.1 447 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "" 0 0 0 1 0 1 0
"Chinese Hercules" 1973 90 NA 4.1 28 4.5 4.5 4.5 14.5 4.5 4.5 24.5 4.5 0 14.5 "" 1 0 0 1 0 0 0
"Morte ha sorriso all'assassino, La" 1973 92 NA 6.5 62 0 4.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Uomo d'acqua dolce" 1996 90 NA 6.4 60 14.5 0 4.5 0 14.5 34.5 14.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Min farmors hus" 1984 83 NA 4.2 19 4.5 0 4.5 4.5 44.5 14.5 0 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Gravity" 1976 8 NA 6.4 19 4.5 0 0 4.5 0 4.5 14.5 14.5 0 64.5 "" 0 0 1 0 0 0 1
"Girls Winding Armatures" 1904 2 NA 2.8 7 14.5 14.5 24.5 24.5 14.5 0 0 0 0 0 "" 0 0 0 0 0 0 1
"Hana to Alice" 2004 135 NA 7.6 180 4.5 4.5 0 4.5 4.5 14.5 14.5 34.5 14.5 14.5 "" 0 0 1 1 0 0 0
"I Sailed to Tahiti with an All Girl Crew" 1968 95 NA 3.7 23 24.5 0 0 14.5 14.5 4.5 4.5 0 4.5 24.5 "" 0 0 1 0 0 0 0
"Dragonfly Squadron" 1954 82 NA 5.7 6 0 0 0 0 34.5 34.5 14.5 14.5 0 0 "" 0 0 0 0 0 0 0
"Invitation, L'" 1973 100 NA 7.6 53 4.5 0 0 0 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Boy Who Had Everything, The" 1984 94 NA 4.1 9 0 14.5 0 24.5 34.5 0 0 0 14.5 24.5 "" 0 0 0 1 0 0 0
"Man, a Woman and a Bank, A" 1979 100 NA 5 74 14.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
