"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Night Demons",2004,15,NA,8.8,11,0,0,0,14.5,0,0,0,0,4.5,74.5,"",1,0,0,0,0,0,1
"One Hour with You",1932,80,NA,7.5,151,0,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,24.5,"",0,0,1,0,0,0,0
"Paddle to the Sea",1966,28,NA,8,41,4.5,0,0,0,0,4.5,4.5,14.5,14.5,44.5,"",0,0,0,0,1,0,1
"Zakochani",2000,104,NA,5.9,21,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Godass",2000,73,NA,4.6,22,4.5,14.5,4.5,4.5,14.5,14.5,14.5,0,14.5,4.5,"",0,0,0,1,0,0,0
"Signpost to Murder",1964,74,NA,5.4,39,4.5,0,14.5,4.5,24.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Heroes Stand Alone",1989,83,NA,2.7,6,14.5,0,34.5,0,14.5,0,14.5,0,0,14.5,"",1,0,0,0,0,0,0
"I'm No Fool with Electricity",1970,10,NA,7.3,11,4.5,0,0,4.5,0,24.5,24.5,4.5,4.5,4.5,"",0,1,0,0,0,0,1
"Quick Gun, The",1964,87,NA,4.7,45,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Bear Who Slept Through Christmas, The",1973,30,NA,6.5,10,0,0,0,0,0,24.5,14.5,24.5,34.5,24.5,"",0,1,0,0,0,0,1
"Trilogy",1969,110,NA,7.5,27,4.5,0,4.5,0,0,4.5,4.5,4.5,0,74.5,"",0,0,0,1,0,0,0
"Iris",2004,99,NA,4.2,6,14.5,0,0,14.5,14.5,0,14.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Voglia di guardare",1986,89,NA,4.2,14,14.5,0,4.5,0,24.5,24.5,14.5,0,0,4.5,"",0,0,0,1,0,0,0
"Rage to Live, A",1965,101,NA,4.8,44,4.5,4.5,4.5,24.5,14.5,4.5,4.5,4.5,14.5,14.5,"",0,0,0,1,0,0,0
"Blood Feast 2: All U Can Eat",2002,99,NA,4.9,145,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"R",0,0,1,0,0,0,0
"In the Spirit",1990,94,NA,4.1,91,4.5,0,4.5,14.5,4.5,14.5,4.5,4.5,14.5,14.5,"",0,0,1,0,0,0,0
"Just One of the Guys",1985,100,NA,5.7,1560,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Amnesia",1994,90,NA,6.3,42,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Brown on Resolution",1935,70,NA,7.4,18,0,4.5,0,0,14.5,14.5,24.5,14.5,14.5,24.5,"",1,0,0,0,0,0,0
"Blind Alley",1939,69,NA,6,25,0,0,4.5,4.5,34.5,14.5,14.5,14.5,0,4.5,"",0,0,0,1,0,0,0
"Jane Eyre",1970,110,NA,6.8,183,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Zombi 3",1988,72,NA,4.7,411,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"R",1,0,0,0,0,0,0
"Scarlet Car, The",1917,50,NA,4.4,6,0,0,0,34.5,34.5,0,34.5,0,0,0,"",0,0,0,1,0,0,0
"Talking Magpies, The",1946,6,NA,5.6,17,4.5,0,0,4.5,14.5,4.5,44.5,4.5,0,24.5,"",0,1,0,0,0,0,1
"Boerenpsalm",1989,100,NA,6.9,32,4.5,0,0,0,14.5,14.5,34.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Fitzcarraldo",1982,158,NA,7.7,2202,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"Scorched Heat",1987,90,NA,3.2,25,24.5,14.5,14.5,0,4.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Love Is the Law",2003,6,NA,6.1,17,4.5,0,0,0,24.5,4.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,1
"Bitka na Neretvi",1969,102,NA,5.4,173,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,34.5,"",0,0,0,1,0,0,0
"Malizie di Venere, Le",1969,87,NA,5,40,4.5,4.5,4.5,14.5,24.5,4.5,4.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Thanasis stin hora tis sfaliaras, O",1976,88,NA,8.4,8,0,0,0,0,0,24.5,14.5,0,24.5,34.5,"",0,0,1,0,0,0,0
"Out of the Clouds",1955,88,NA,5.9,26,4.5,0,4.5,14.5,14.5,14.5,24.5,14.5,4.5,0,"",0,0,0,1,0,0,0
"Calabuch",1956,96,NA,7.3,75,0,4.5,0,4.5,4.5,4.5,14.5,34.5,14.5,24.5,"",0,0,1,0,0,0,0
"Embryo",1976,104,NA,4.6,136,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"50/50",1982,87,NA,4,7,14.5,0,24.5,24.5,14.5,0,0,0,0,14.5,"",0,0,0,1,0,0,0
"Bosque animado, El",2001,83,NA,5,78,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,24.5,"",0,1,0,0,0,0,0
"Sexplorer",1975,82,NA,2.5,11,24.5,0,0,4.5,4.5,4.5,0,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Student von Prag, Der",1913,85,NA,7.2,77,0,4.5,0,0,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"Blondie Johnson",1933,67,NA,6.1,15,0,0,0,4.5,14.5,24.5,24.5,34.5,4.5,0,"",0,0,0,1,0,0,0
"Mohager, al-",1994,129,NA,5.4,54,4.5,4.5,4.5,4.5,14.5,4.5,4.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Einai enas trelos... trelos... trelos Vengos",1965,87,NA,5.5,21,0,4.5,0,4.5,4.5,14.5,4.5,14.5,4.5,34.5,"",0,0,1,0,0,0,0
"Gambit",1966,109,NA,7,373,0,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,14.5,"",0,0,1,0,0,0,0
"Death of a Soldier",1986,93,NA,4.2,46,14.5,4.5,4.5,4.5,24.5,4.5,14.5,14.5,0,4.5,"",0,0,0,1,0,0,0
"Nicht der Homosexuelle ist pervers, sondern die Situation, in der er lebt",1971,67,NA,6.4,56,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,"",0,0,0,0,0,0,0
"Questi fantasmi",1968,104,NA,5,31,4.5,4.5,4.5,14.5,34.5,4.5,4.5,14.5,0,4.5,"",0,0,1,0,0,0,0
"Beauty and the Beast",1934,8,NA,5,24,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,"",0,1,1,0,0,0,1
"Mating Game, The",1959,96,NA,6.8,170,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,1,0,0,1,0
"Ipolohagos Natassa",1970,124,NA,5.1,38,14.5,4.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Wuya yu maque",1949,113,NA,7.2,32,0,0,0,4.5,4.5,24.5,24.5,34.5,4.5,4.5,"",0,0,0,0,0,0,0
"Directing Rye",2004,20,NA,9.4,7,0,0,0,0,0,0,14.5,0,14.5,74.5,"",0,0,1,0,0,0,1
"Footlight Parade",1933,104,703000,7.6,385,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,1,0,0,1,0
"Dot",2002,92,NA,6.3,35,4.5,0,4.5,0,4.5,4.5,4.5,24.5,34.5,24.5,"",0,0,1,0,1,0,0
"Big Bad Wolfe",1936,7,NA,3.8,8,14.5,24.5,0,0,24.5,14.5,0,24.5,0,0,"",0,1,0,0,0,0,1
"Man Who Skied Down Everest, The",1975,85,NA,6.6,29,4.5,0,0,4.5,4.5,4.5,4.5,24.5,14.5,34.5,"",0,0,0,0,1,0,0
"Enjeru dasuto",1994,117,NA,6.3,190,4.5,4.5,4.5,4.5,14.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Man Who Stole Dreams, The",1987,11,NA,8.1,8,0,0,0,0,14.5,0,0,14.5,34.5,34.5,"",0,1,0,0,0,0,1
"Thief of Damascus",1952,78,NA,5,8,14.5,0,0,0,45.5,0,34.5,0,0,0,"",0,0,0,0,0,0,0
"Death Chase",1990,88,NA,4,9,24.5,0,24.5,14.5,0,14.5,24.5,14.5,0,0,"",1,0,0,0,0,0,0
"Parklands",1996,51,NA,5,20,4.5,4.5,4.5,14.5,34.5,14.5,4.5,14.5,14.5,4.5,"",0,0,0,1,0,0,0
"Sam the Man",2000,87,NA,3.1,68,34.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,"",0,0,1,1,0,0,0
"Locataire, Le",1976,125,NA,7.5,2311,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,0,0,0,0
"Schiff wird kommen, Ein",2003,100,NA,7.1,22,4.5,4.5,0,0,4.5,0,14.5,24.5,14.5,4.5,"",0,0,1,0,0,0,0
"Now",1965,5,NA,7.6,13,0,0,0,0,0,4.5,14.5,24.5,4.5,44.5,"",0,0,0,0,1,0,1
"Field of Honor, A",1973,15,1400,7.7,32,4.5,4.5,0,0,4.5,4.5,14.5,24.5,14.5,34.5,"",1,0,1,0,0,0,1
"Great American West, The",1997,41,NA,8.3,6,0,0,0,0,0,34.5,0,0,34.5,34.5,"",0,0,0,0,1,0,1
"Teach",2001,34,NA,8,5,0,0,0,0,0,0,0,44.5,24.5,44.5,"",0,0,0,0,0,0,1
"Wisecracks",1991,90,NA,5.5,36,14.5,0,0,4.5,14.5,4.5,14.5,24.5,0,24.5,"",0,0,1,0,1,0,0
"Knights of the Range",1940,70,NA,5.7,5,0,0,0,0,24.5,24.5,0,64.5,0,0,"",0,0,0,0,0,0,0
"El Dorado",1966,126,NA,7.5,2432,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",1,0,0,0,0,0,0
"Sioux Me",1939,7,NA,6.6,6,0,0,0,0,14.5,34.5,34.5,0,0,14.5,"",0,1,1,0,0,0,1
"Opening Speech",1960,7,NA,6.1,15,0,0,0,0,44.5,0,24.5,4.5,24.5,14.5,"",0,1,1,0,0,0,1
"Kini and Adams",1997,93,NA,6.7,12,0,0,0,4.5,4.5,0,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Punch and Judo",1951,6,NA,4.3,8,14.5,0,14.5,34.5,14.5,0,0,14.5,0,14.5,"",0,1,1,0,0,0,1
"Evergreen",1934,90,NA,6.4,64,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,"",0,0,0,0,0,0,0
"Desert Patrol",1938,56,NA,5,10,0,24.5,14.5,0,45.5,14.5,14.5,0,0,0,"",0,0,0,0,0,0,0
"Let's Dance",1933,11,NA,8,5,0,0,0,0,0,24.5,44.5,0,0,44.5,"",0,0,1,0,0,0,1
"Major Damage",2001,3,NA,7.2,7,0,0,0,0,14.5,0,45.5,24.5,0,0,"",1,1,0,0,0,0,1
"Cold-Blooded Penguin, The",1945,7,NA,6.9,18,4.5,0,0,0,4.5,14.5,14.5,34.5,14.5,14.5,"",0,0,0,0,0,0,1
"Zwei Kumpel in Tirol",1978,79,NA,2.6,8,24.5,14.5,0,14.5,45.5,0,0,0,0,0,"",0,0,1,0,0,0,0
"Bleach",1998,30,NA,8.6,7,0,0,0,0,14.5,0,0,0,74.5,14.5,"",0,0,0,0,0,0,1
"Beware of Pity",1946,105,NA,5.5,20,14.5,0,4.5,14.5,0,45.5,14.5,0,14.5,4.5,"",0,0,0,1,0,1,0
"Little Bear Movie, The",2001,75,NA,5.8,15,0,4.5,0,4.5,14.5,0,14.5,0,24.5,44.5,"",0,1,0,0,0,0,0
"Ann Vickers",1933,76,303000,6.1,46,0,0,4.5,4.5,14.5,24.5,44.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Emanuelle e Lolita",1978,83,NA,6.4,11,4.5,14.5,0,14.5,0,0,4.5,0,0,44.5,"",0,0,0,0,0,0,0
"Xin ching-wu men",1976,114,NA,5.5,175,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Husbands and Wives",1992,108,20000000,7.4,3622,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,1,1,0,0,0
"Fabuleux voyage de l'ange, Le",1991,102,NA,6.4,5,0,24.5,0,0,24.5,0,24.5,24.5,0,24.5,"",0,0,0,0,0,0,0
"Mort en fuite, Le",1936,85,NA,7,9,0,0,0,0,0,34.5,44.5,14.5,14.5,0,"",0,0,0,0,0,0,0
"Herida luminosa, La",1997,100,NA,5.8,25,24.5,0,4.5,0,14.5,34.5,14.5,0,4.5,4.5,"",0,0,0,1,0,0,0
"Serpent of the Nile",1953,81,NA,4,19,0,14.5,14.5,24.5,14.5,14.5,14.5,0,4.5,0,"",0,0,0,0,0,0,0
"Seeds of Evil",1975,97,NA,2.9,28,34.5,24.5,14.5,4.5,14.5,0,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Dong er shi er tiao",1997,14,2000,3.7,10,24.5,0,0,0,0,0,14.5,0,0,74.5,"",0,0,0,1,0,0,1
"Meateater, The",1979,85,NA,1.6,35,45.5,14.5,4.5,4.5,0,4.5,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Tuba Girl",1999,29,NA,4.5,12,0,4.5,0,4.5,0,0,44.5,14.5,0,24.5,"",0,0,1,1,0,0,1
"Beyond This Place",1959,90,NA,6.4,24,0,0,0,0,4.5,14.5,4.5,4.5,14.5,45.5,"",0,0,0,0,0,0,0
"Covek nije tica",1965,81,NA,5.6,31,4.5,4.5,0,0,4.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,1,0
"Beyond the Pale",1999,96,350000,6.2,62,4.5,4.5,0,4.5,4.5,4.5,14.5,4.5,14.5,44.5,"",0,0,0,1,0,0,0
"Mad Genius, The",1931,81,NA,6.3,45,0,4.5,4.5,14.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Atraco a las tres",1962,92,NA,7.1,155,4.5,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"",0,0,1,0,0,0,0
"Non-Abductees Anonymous",2001,4,15000,7.2,11,0,0,0,4.5,4.5,4.5,24.5,34.5,0,4.5,"",0,0,1,0,0,0,1
"Night Vision",1987,102,NA,5.3,9,14.5,0,24.5,14.5,24.5,14.5,0,14.5,0,14.5,"",0,0,0,0,0,0,0
"Identity Kills",2003,81,NA,5.2,28,4.5,0,0,14.5,4.5,34.5,14.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Tempted",2001,97,NA,5.4,246,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Killer Shrews, The",1959,69,123000,3.3,403,24.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Critters",1986,82,2000000,5.3,2219,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Too Outrageous!",1987,105,NA,3.9,16,14.5,4.5,14.5,14.5,0,14.5,4.5,4.5,14.5,4.5,"",0,0,1,1,0,0,0
"Magnificent Seven Deadly Sins, The",1971,107,NA,6.1,42,4.5,0,4.5,14.5,14.5,24.5,4.5,4.5,14.5,4.5,"",0,0,1,0,0,0,0
"Rider Pride",2001,13,NA,9.4,11,0,0,0,0,0,0,0,24.5,4.5,64.5,"",0,0,0,0,0,0,1
"Cannes: The Agony and the Ecstasy",1998,60,NA,8.8,9,14.5,0,0,0,0,0,0,0,24.5,64.5,"",0,0,0,0,1,0,0
"Socorro Nobre",1995,23,NA,4.2,10,24.5,14.5,0,14.5,14.5,14.5,14.5,14.5,24.5,0,"",0,0,0,0,1,0,1
"Anata-ga suki desu, dai suki desu",1994,58,NA,7.6,21,4.5,0,0,0,4.5,14.5,14.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"Stereo Future",2001,111,NA,6.4,87,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,"",0,0,0,0,0,1,0
"Cagey Canary, The",1941,8,NA,6.8,27,0,0,4.5,0,4.5,14.5,45.5,14.5,4.5,0,"",0,1,1,0,0,0,1
"Football Toucher Downer, The",1937,6,NA,7.2,10,0,0,14.5,0,0,14.5,44.5,14.5,0,34.5,"",0,1,1,0,0,0,1
"Oblivion",1994,94,2500000,4.2,188,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Anthem",1994,9,NA,5.3,6,0,14.5,0,0,45.5,34.5,0,0,0,0,"",0,0,0,0,0,0,1
"Show Them No Mercy!",1935,76,NA,8.4,18,0,0,0,4.5,14.5,4.5,4.5,14.5,24.5,34.5,"",0,0,0,1,0,0,0
"Bonanza Bunny",1959,7,NA,6.8,36,0,0,0,4.5,14.5,14.5,24.5,34.5,4.5,4.5,"",0,1,1,0,0,0,1
"Excessive Force",1993,90,13000000,4.2,214,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"",1,0,0,0,0,0,0
"Stunt Rock",1978,86,NA,5.8,13,0,0,0,4.5,4.5,4.5,14.5,24.5,0,34.5,"",0,0,0,0,0,0,0
"Blood & Donuts",1995,89,NA,5.2,234,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,"R",0,0,1,0,0,0,0
"Pobeg",2005,117,1800000,2.6,18,24.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,0,14.5,"",0,0,0,1,0,0,0
"Familia, bien, gracias, La",1979,104,NA,4.6,12,0,0,24.5,24.5,24.5,4.5,0,0,0,14.5,"",0,0,0,1,0,0,0
"Three Wise Fools",1946,90,NA,6.3,50,0,0,0,4.5,14.5,14.5,14.5,24.5,4.5,24.5,"",0,0,1,1,0,0,0
"Fabiola",1949,96,NA,7,25,0,0,0,4.5,24.5,14.5,14.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"No Dia dos Meus Anos",1992,65,NA,7.7,7,0,0,0,0,14.5,14.5,14.5,24.5,0,24.5,"",0,0,0,1,0,0,0
"P'tit con",1984,90,NA,6.7,23,0,0,0,0,4.5,14.5,34.5,24.5,4.5,4.5,"",0,0,1,0,0,0,0
"Tasty",1999,14,NA,9.6,7,0,0,0,0,0,0,14.5,0,0,84.5,"",0,0,1,0,0,0,1
"Aunt Luisa",2002,3,NA,5.7,13,0,4.5,0,14.5,14.5,24.5,14.5,0,14.5,4.5,"",0,1,1,0,0,0,1
"Should Ladies Behave",1933,87,NA,4.8,25,4.5,4.5,4.5,14.5,4.5,24.5,34.5,4.5,4.5,0,"",0,0,1,1,0,0,0
"Bandits",2001,123,80000000,6.7,12382,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Keeping Clean and Neat",1956,10,NA,2.8,29,44.5,24.5,4.5,4.5,4.5,4.5,4.5,0,0,4.5,"",0,0,0,0,0,0,1
"002 agenti segretissimi",1964,83,NA,3.6,6,34.5,0,0,0,0,14.5,14.5,14.5,0,14.5,"",1,0,1,0,0,0,0
"Cart Attack",2005,5,NA,9,8,0,0,0,0,0,14.5,14.5,0,14.5,64.5,"",0,0,1,0,0,0,1
"Rise and Fall of Legs Diamond, The",1960,101,NA,6.5,85,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Longxiong hudi",1986,86,NA,6.4,1217,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",1,0,1,0,0,0,0
"Hawk of the Wilderness",1938,213,NA,7,16,0,0,4.5,4.5,0,4.5,14.5,14.5,14.5,34.5,"",0,0,0,0,0,0,0
"English Without Tears",1944,89,NA,5,14,0,0,0,24.5,24.5,24.5,14.5,0,4.5,0,"",0,0,1,0,0,1,0
"Tschetan, der Indianerjunge",1973,90,NA,5.9,14,0,0,4.5,0,14.5,24.5,44.5,14.5,0,0,"",0,0,0,0,0,0,0
"Leily Ba Man Ast",1996,95,NA,8.1,20,0,0,0,0,0,4.5,4.5,14.5,34.5,44.5,"",0,0,0,0,0,0,0
"Trauma",1983,92,NA,3.8,29,14.5,0,4.5,4.5,0,4.5,14.5,34.5,24.5,14.5,"",0,0,0,0,0,0,0
"Last Days of Dolwyn, The",1949,95,NA,7.1,22,0,0,0,0,4.5,14.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Silence of the North",1981,94,NA,6.1,46,4.5,4.5,4.5,4.5,14.5,4.5,34.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Colimbas se divierten, Los",1986,85,NA,4.8,16,14.5,4.5,0,0,14.5,14.5,4.5,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Ghosts... of the Civil Dead",1988,93,NA,7.1,208,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"",0,0,0,1,0,0,0
"Ramona!",1993,94,NA,4.7,15,0,4.5,24.5,4.5,4.5,4.5,14.5,24.5,0,24.5,"",0,0,1,0,0,1,0
"Hateshinaki yokubo",1958,101,NA,6.3,21,0,0,0,4.5,4.5,0,34.5,24.5,4.5,14.5,"",0,0,0,0,0,0,0
"Nurse, The",1997,94,NA,4.4,85,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Integreren kun je leren!",2002,6,NA,8.1,8,0,14.5,0,0,0,0,0,14.5,64.5,14.5,"",0,0,1,0,0,0,1
"Fabulous Baker Boys, The",1989,110,NA,6.6,4419,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,1,0
"Gunfighter",1998,98,NA,3.5,95,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"PG-13",0,0,0,0,0,0,0
"Rose of the Rancho",1936,85,NA,7.7,5,0,0,0,24.5,0,0,24.5,0,24.5,44.5,"",0,0,0,0,0,0,0
"Voici le temps des assassins",1956,113,NA,7.7,105,0,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Shatranj Ke Khilari",1977,129,NA,7.5,142,0,0,0,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,1,1,1,0,0,0
"First Wives Club, The",1996,103,26000000,5.6,6434,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Force on Thunder Mountain, The",1977,93,NA,1.9,12,64.5,14.5,0,4.5,0,0,0,0,0,4.5,"",0,0,0,1,0,0,0
"Last of England, The",1988,87,NA,6.3,127,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Grands enfants, Les",1980,83,NA,5.3,9,0,0,14.5,14.5,24.5,0,24.5,0,24.5,14.5,"",0,0,0,0,0,0,0
"Steak, Le",1992,75,NA,7.2,19,4.5,0,0,4.5,4.5,24.5,14.5,24.5,4.5,24.5,"",0,0,0,0,1,0,0
"Echos of Enlightenment",2001,86,NA,5.8,43,14.5,4.5,0,0,0,4.5,4.5,14.5,4.5,34.5,"",0,0,0,1,0,0,0
"Arranged Marriage",1996,88,NA,3.4,20,14.5,4.5,34.5,14.5,14.5,0,0,0,14.5,14.5,"R",0,0,0,1,0,0,0
"Girl from Petrovka, The",1974,103,NA,5,52,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,"",0,0,1,1,0,1,0
"Servant, The",1963,112,NA,7.7,687,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"Fireworks",1947,20,NA,6.6,137,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,1
"Route One USA",1989,240,NA,6.4,22,0,0,0,4.5,0,14.5,4.5,14.5,4.5,45.5,"",0,0,0,0,1,0,0
"Good Morning, Babylon",1987,117,NA,6.5,319,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Personality Parade",1938,20,NA,6.4,7,0,0,0,14.5,14.5,0,14.5,24.5,14.5,14.5,"",0,0,0,0,1,0,1
"Mondo Plympton",1997,53,NA,5.3,27,14.5,0,0,4.5,14.5,4.5,44.5,14.5,0,14.5,"",0,1,0,0,0,0,0
"Bremenskie muzykanty",1969,64,NA,7.8,43,0,0,0,0,4.5,4.5,4.5,4.5,24.5,45.5,"",0,1,0,0,0,0,0
"Santo Milagroso, O",1966,105,NA,8.9,5,0,0,0,0,0,24.5,0,64.5,0,24.5,"",0,0,1,0,0,0,0
"I Want What I Want",1972,91,NA,5.4,32,0,4.5,4.5,14.5,24.5,14.5,14.5,0,4.5,24.5,"",0,0,0,1,0,0,0
"Prelude to War",1943,53,NA,7.7,118,4.5,4.5,4.5,0,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,0,1,0,0
"Yamamoto san",2003,13,NA,5.5,7,0,0,0,0,24.5,14.5,24.5,0,14.5,14.5,"",0,0,1,0,0,1,1
"Setouchi shonen yakyu dan",1984,143,NA,7,39,0,0,0,0,14.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,1,0,0,0
"Babies Quarrel",1896,1,NA,6.2,70,4.5,4.5,0,4.5,14.5,24.5,24.5,4.5,14.5,4.5,"",0,0,0,0,1,0,1
"Playing Dead",2000,125,NA,1.9,9,14.5,14.5,0,24.5,0,0,0,14.5,0,44.5,"",0,0,0,0,0,0,0
"King in New York, A",1957,105,NA,6.7,561,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,1,1,0,0,0
"Bunco Squad",1950,67,NA,5.9,25,0,0,4.5,0,14.5,34.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Frames from the Edge",1989,95,NA,6.6,16,14.5,0,0,4.5,14.5,14.5,0,14.5,4.5,24.5,"",0,0,0,0,1,0,0
"To Have and to Hold",2000,13,NA,6.6,26,0,0,4.5,4.5,0,14.5,14.5,44.5,4.5,4.5,"",0,0,0,0,0,0,1
"Born in Flames",1983,80,NA,6.3,40,4.5,0,4.5,14.5,4.5,4.5,24.5,4.5,14.5,24.5,"",0,0,1,1,0,0,0
"Judas, El",1952,102,NA,5.2,6,14.5,0,0,0,0,14.5,45.5,14.5,0,0,"",0,0,0,1,0,0,0
"Simon: An English Legionnaire",2002,90,3500000,5.7,44,4.5,0,4.5,4.5,14.5,24.5,4.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Road to Andalay",1964,7,NA,6.9,14,0,0,0,0,24.5,4.5,34.5,14.5,0,14.5,"",0,1,1,0,0,0,1
"Liebe im Schatten des Drachen",1998,87,NA,5.1,17,0,14.5,4.5,14.5,14.5,14.5,24.5,4.5,0,0,"",0,0,0,0,0,0,0
"Allein",2004,88,NA,7,21,0,0,0,4.5,4.5,14.5,14.5,34.5,24.5,0,"",0,0,0,1,0,0,0
